Date,Open,High,Low,Close,Adj Close,Volume
1999-10-05,0.585938,0.608259,0.578125,0.606585,0.516276,814206400
1999-10-06,0.619420,0.621652,0.598214,0.599888,0.510576,804272000
1999-10-07,0.611049,0.612723,0.579241,0.592634,0.504402,605886400
1999-10-08,0.590960,0.592076,0.566964,0.585379,0.498227,382804800
1999-10-11,0.589286,0.609375,0.589286,0.595424,0.506776,263121600
1999-10-12,0.606027,0.621652,0.598214,0.604353,0.514376,563752000
1999-10-13,0.594866,0.620536,0.569196,0.571708,0.486591,636731200
1999-10-14,0.618304,0.654576,0.616071,0.653460,0.556172,1898803200
1999-10-15,0.635045,0.676897,0.626674,0.665737,0.566621,1173177600
1999-10-18,0.659598,0.662946,0.635045,0.654018,0.556647,776406400
1999-10-19,0.639509,0.669643,0.611049,0.611607,0.520550,1022582400
1999-10-20,0.625000,0.671875,0.625000,0.670759,0.570895,1081404800
1999-10-21,0.647879,0.688058,0.646205,0.679688,0.578495,793452800
1999-10-22,0.688616,0.689732,0.655134,0.660156,0.561871,419507200
1999-10-25,0.662946,0.679688,0.658482,0.665179,0.566146,326592000
1999-10-26,0.669085,0.674107,0.654576,0.670201,0.570420,361435200
1999-10-27,0.664063,0.684152,0.655692,0.681920,0.580394,443072000
1999-10-28,0.688058,0.705357,0.679129,0.695313,0.591793,504089600
1999-10-29,0.703683,0.723772,0.703683,0.715402,0.608892,523051200
1999-11-01,0.714286,0.720424,0.690848,0.693080,0.589893,278577600
1999-11-02,0.696429,0.729353,0.690290,0.716518,0.609842,399235200
1999-11-03,0.728795,0.743304,0.723214,0.727679,0.619341,328462400
1999-11-04,0.732701,0.762277,0.719866,0.746652,0.635489,379086400
1999-11-05,0.755580,0.789063,0.750000,0.788504,0.671110,416808000
1999-11-08,0.783482,0.872628,0.774554,0.860491,0.732380,950924800
1999-11-09,0.842634,0.843750,0.785714,0.800223,0.681085,809177600
1999-11-10,0.787946,0.832589,0.786830,0.816406,0.694858,577897600
1999-11-11,0.817801,0.827009,0.802455,0.823661,0.701033,269875200
1999-11-12,0.820871,0.821429,0.780134,0.809152,0.688684,279059200
1999-11-15,0.800223,0.829241,0.790179,0.798549,0.679660,259907200
1999-11-16,0.803571,0.819196,0.790179,0.814174,0.692958,233856000
1999-11-17,0.809710,0.845982,0.803571,0.805804,0.685834,364571200
1999-11-18,0.813058,0.813616,0.789621,0.800223,0.681085,364784000
1999-11-19,0.799107,0.829241,0.786272,0.825335,0.702458,312513600
1999-11-22,0.819196,0.819196,0.796875,0.809152,0.688684,202361600
1999-11-23,0.819196,0.850446,0.790179,0.828683,0.705307,543312000
1999-11-24,0.830357,0.848214,0.818638,0.845424,0.719556,215107200
1999-11-26,0.845982,0.852679,0.840402,0.848772,0.722405,132070400
1999-11-29,0.841518,0.890625,0.832589,0.844308,0.718606,464161600
1999-11-30,0.876116,0.926339,0.869420,0.873884,0.743779,843180800
1999-12-01,0.901786,0.933036,0.893415,0.920201,0.783200,618564800
1999-12-02,0.920759,0.987723,0.908482,0.983817,0.837345,567358400
1999-12-03,1.001674,1.031808,0.998884,1.026786,0.873916,647920000
1999-12-06,1.022879,1.047433,0.994978,1.035714,0.881515,466782400
1999-12-07,1.040737,1.053571,1.017857,1.051897,0.895289,445020800
1999-12-08,1.037946,1.052455,0.977679,0.982701,0.836395,412350400
1999-12-09,0.991071,0.991071,0.900670,0.939732,0.799823,855198400
1999-12-10,0.940290,0.975446,0.883929,0.919643,0.782725,637761600
1999-12-13,0.914202,0.915179,0.883371,0.883929,0.752328,529961600
1999-12-14,0.878348,0.890625,0.845982,0.847098,0.720981,435870400
1999-12-15,0.832589,0.868304,0.813058,0.866071,0.737129,622977600
1999-12-16,0.875000,0.878348,0.839286,0.877790,0.747103,463825600
1999-12-17,0.900670,0.910714,0.879464,0.892857,0.759927,495006400
1999-12-20,0.888951,0.889509,0.862723,0.875000,0.744729,283987200
1999-12-21,0.876674,0.920201,0.874442,0.915179,0.778926,307596800
1999-12-22,0.918527,0.933594,0.881696,0.892299,0.759452,327073600
1999-12-23,0.909040,0.930804,0.902344,0.924107,0.786525,229532800
1999-12-27,0.931920,0.932478,0.886161,0.886719,0.754703,168392000
1999-12-28,0.885045,0.889509,0.848214,0.876674,0.746153,247576000
1999-12-29,0.864397,0.912388,0.852679,0.898996,0.765152,284502400
1999-12-30,0.912388,0.929688,0.889509,0.895647,0.762302,207144000
1999-12-31,0.901228,0.918527,0.888393,0.917969,0.781300,163811200
2000-01-03,0.936384,1.004464,0.907924,0.999442,0.850643,535796800
2000-01-04,0.966518,0.987723,0.903460,0.915179,0.778926,512377600
2000-01-05,0.926339,0.987165,0.919643,0.928571,0.790324,778321600
2000-01-06,0.947545,0.955357,0.848214,0.848214,0.721930,767972800
2000-01-07,0.861607,0.901786,0.852679,0.888393,0.756128,460734400
2000-01-10,0.910714,0.912946,0.845982,0.872768,0.742829,505064000
2000-01-11,0.856585,0.887277,0.808036,0.828125,0.704832,441548800
2000-01-12,0.848214,0.852679,0.772321,0.778460,0.662562,976068800
2000-01-13,0.843610,0.881696,0.825893,0.863839,0.735229,1032684800
2000-01-14,0.892857,0.912946,0.887277,0.896763,0.763251,390376000
2000-01-18,0.901786,0.946429,0.896763,0.928013,0.789849,459177600
2000-01-19,0.943080,0.970982,0.922991,0.951451,0.809797,597643200
2000-01-20,1.031250,1.084821,1.013393,1.013393,0.862517,1831132800
2000-01-21,1.020089,1.020089,0.983817,0.993862,0.845894,495924800
2000-01-24,0.968192,1.006696,0.938616,0.948661,0.807423,440876800
2000-01-25,0.937500,1.010045,0.914063,1.002232,0.853018,497145600
2000-01-26,0.982143,1.019531,0.979911,0.983817,0.837345,367158400
2000-01-27,0.971540,1.008929,0.955357,0.982143,0.835920,340144000
2000-01-28,0.965960,0.989955,0.898438,0.907366,0.772276,423348800
2000-01-31,0.901786,0.927455,0.843750,0.926339,0.788424,701680000
2000-02-01,0.928571,0.937500,0.892857,0.895089,0.761827,318035200
2000-02-02,0.899554,0.911830,0.866071,0.882254,0.750902,464195200
2000-02-03,0.895647,0.930804,0.895089,0.922433,0.785100,475193600
2000-02-04,0.928013,0.982143,0.925223,0.964286,0.820722,425320000
2000-02-07,0.964286,1.020089,0.945871,1.018415,0.866792,441067200
2000-02-08,1.017857,1.036830,0.993304,1.025670,0.872966,408643200
2000-02-09,1.018973,1.045759,1.003906,1.005580,0.855867,299364800
2000-02-10,1.007813,1.016741,0.982143,1.013393,0.862517,302982400
2000-02-11,1.014509,1.018973,0.966518,0.970982,0.826421,212251200
2000-02-14,0.976004,1.034598,0.969866,1.034040,0.880090,367539200
2000-02-15,1.029018,1.070871,1.028460,1.062500,0.904313,485744000
2000-02-16,1.051339,1.054688,1.001116,1.018973,0.867267,378246400
2000-02-17,1.028460,1.031250,1.010045,1.025670,0.872966,289497600
2000-02-18,1.023438,1.030134,0.989955,0.993304,0.845419,233441600
2000-02-22,0.983259,1.044085,0.952567,1.016183,0.864892,422296000
2000-02-23,1.011021,1.062500,0.991071,1.037946,0.883415,473099200
2000-02-24,1.047433,1.063616,0.997768,1.028599,0.875460,376432000
2000-02-25,1.025112,1.044643,0.983259,0.985491,0.838770,249144000
2000-02-28,0.983259,1.026786,0.967634,1.011161,0.860618,328328000
2000-02-29,1.013951,1.046875,1.005022,1.023438,0.871067,368961600
2000-03-01,1.058594,1.179129,1.058036,1.163504,0.990280,1077003200
2000-03-02,1.133929,1.142299,1.077567,1.089286,0.927111,311259200
2000-03-03,1.114955,1.144950,1.071429,1.142857,0.972707,323366400
2000-03-06,1.125000,1.152902,1.116071,1.122210,0.955134,210560000
2000-03-07,1.128906,1.137835,1.081473,1.097098,0.933760,273011200
2000-03-08,1.097098,1.106585,1.058594,1.089286,0.927111,271230400
2000-03-09,1.079241,1.116071,1.055804,1.091518,0.929011,276718400
2000-03-10,1.086496,1.142299,1.080357,1.122768,0.955608,248606400
2000-03-13,1.090402,1.129464,1.066964,1.083147,0.921887,303956800
2000-03-14,1.082310,1.109375,1.017857,1.020089,0.868216,428579200
2000-03-15,1.032366,1.073661,1.018973,1.037946,0.883415,443609600
2000-03-16,1.047433,1.089286,1.022321,1.085379,0.923786,378100800
2000-03-17,1.072545,1.116071,1.068080,1.116071,0.949909,305043200
2000-03-20,1.102679,1.127232,1.092634,1.098214,0.934711,204489600
2000-03-21,1.094308,1.220982,1.085938,1.204799,1.025427,524328000
2000-03-22,1.185547,1.289063,1.174665,1.287388,1.095719,567996800
2000-03-23,1.267857,1.342634,1.250000,1.261719,1.073872,562564800
2000-03-24,1.271763,1.285156,1.209821,1.238281,1.053924,446913600
2000-03-27,1.228795,1.292411,1.222098,1.246094,1.060573,279182400
2000-03-28,1.225446,1.267857,1.224330,1.242188,1.057248,202966400
2000-03-29,1.244420,1.244978,1.194894,1.213728,1.033026,239836800
2000-03-30,1.192522,1.229353,1.119978,1.122768,0.955608,414400000
2000-03-31,1.137835,1.225446,1.125000,1.212612,1.032076,404633600
2000-04-03,1.209821,1.245536,1.155692,1.190290,1.013078,328563200
2000-04-04,1.184152,1.187500,1.042411,1.136719,0.967482,660329600
2000-04-05,1.129185,1.186384,1.107143,1.164063,0.990755,457665600
2000-04-06,1.166295,1.200893,1.100446,1.117746,0.951334,259627200
2000-04-07,1.136161,1.177455,1.120536,1.176339,1.001204,242435200
2000-04-10,1.175781,1.185268,1.113839,1.116071,0.949909,212262400
2000-04-11,1.102679,1.114955,1.054129,1.066406,0.907638,541822400
2000-04-12,1.062500,1.062500,0.936384,0.975446,0.830220,941136000
2000-04-13,0.995536,1.071429,0.968750,1.016183,0.864892,529827200
2000-04-14,0.976004,1.053571,0.973214,0.998884,0.850169,667620800
2000-04-17,0.977679,1.106585,0.973772,1.106027,0.941360,409561600
2000-04-18,1.102679,1.132813,1.065848,1.132813,0.964158,390924800
2000-04-19,1.126674,1.162946,1.069196,1.081473,0.920462,520150400
2000-04-20,1.104353,1.113839,1.045201,1.061384,0.903364,722120000
2000-04-24,1.026786,1.075893,1.024554,1.075893,0.915712,443620800
2000-04-25,1.090402,1.149554,1.089844,1.145647,0.975081,391641600
2000-04-26,1.130580,1.142857,1.071429,1.083147,0.921887,366912000
2000-04-27,1.046317,1.133929,1.040876,1.131696,0.963207,326603200
2000-04-28,1.135045,1.138393,1.083147,1.107701,0.942785,249580800
2000-05-01,1.114955,1.117188,1.088170,1.109933,0.944684,226195200
2000-05-02,1.100446,1.127232,1.049107,1.052455,0.895764,236432000
2000-05-03,1.061942,1.082589,0.996652,1.027344,0.874391,489798400
2000-05-04,1.027902,1.029018,0.987165,0.988281,0.841144,399515200
2000-05-05,0.989397,1.024554,0.988560,1.010045,0.859668,284076800
2000-05-08,1.000837,1.015067,0.982143,0.983259,0.836870,184900800
2000-05-09,0.984933,0.993304,0.936384,0.941406,0.801248,327140800
2000-05-10,0.929129,0.937500,0.881696,0.886719,0.754703,535091200
2000-05-11,0.905134,0.930804,0.883929,0.917969,0.781300,499744000
2000-05-12,0.946429,0.986607,0.935407,0.960938,0.817872,306913600
2000-05-15,0.964844,0.964844,0.893973,0.901786,0.767527,678932800
2000-05-16,0.933175,0.973772,0.917411,0.943638,0.803148,440451200
2000-05-17,0.925223,0.925781,0.896205,0.905134,0.770376,398092800
2000-05-18,0.919643,0.936942,0.898438,0.899554,0.765627,373777600
2000-05-19,0.886161,0.886161,0.833705,0.839286,0.714332,740667200
2000-05-22,0.837054,0.837054,0.767857,0.803013,0.683459,755507200
2000-05-23,0.808036,0.833705,0.764509,0.766183,0.652112,517585600
2000-05-24,0.769531,0.801339,0.741071,0.782924,0.666361,678462400
2000-05-25,0.790179,0.827288,0.767857,0.779157,0.663155,406750400
2000-05-26,0.785714,0.802455,0.761161,0.771205,0.656387,181148800
2000-05-30,0.782366,0.786830,0.729911,0.781808,0.665411,713059200
2000-05-31,0.775670,0.814732,0.748326,0.750000,0.638339,433507200
2000-06-01,0.729911,0.799665,0.717634,0.795759,0.677285,903840000
2000-06-02,0.837054,0.890625,0.794643,0.826451,0.703408,792848000
2000-06-05,0.833147,0.850446,0.800781,0.815290,0.693908,323668800
2000-06-06,0.821150,0.863839,0.806362,0.829241,0.705782,525481600
2000-06-07,0.835938,0.866071,0.818080,0.862165,0.733804,337019200
2000-06-08,0.871652,0.879464,0.831473,0.846540,0.720506,238526400
2000-06-09,0.863839,0.874442,0.842634,0.854911,0.727631,252358400
2000-06-12,0.860491,0.861049,0.811384,0.814174,0.692958,290337600
2000-06-13,0.814174,0.845424,0.787388,0.843750,0.718131,351456000
2000-06-14,0.845424,0.859375,0.804688,0.807478,0.687259,277446400
2000-06-15,0.814732,0.833705,0.794643,0.824777,0.701983,248572800
2000-06-16,0.834821,0.837054,0.795201,0.814174,0.692958,303564800
2000-06-19,0.808594,0.873884,0.801897,0.862723,0.734279,394004800
2000-06-20,0.879464,0.928013,0.878348,0.904018,0.769426,501390400
2000-06-21,0.901786,1.016741,0.898438,0.993304,0.845419,490000000
2000-06-22,0.995536,1.029018,0.956473,0.959821,0.816921,467712000
2000-06-23,0.960379,0.975446,0.907366,0.922991,0.785574,204965600
2000-06-26,0.937500,0.977679,0.930804,0.966518,0.822621,185354400
2000-06-27,0.960379,0.991071,0.921875,0.924107,0.786525,203470400
2000-06-28,0.952009,0.988839,0.919643,0.972098,0.827370,286428800
2000-06-29,0.947545,0.963170,0.911830,0.915179,0.778926,203660800
2000-06-30,0.943080,0.981027,0.922991,0.935268,0.796024,323097600
2000-07-03,0.930804,0.969866,0.930804,0.952009,0.810273,70828800
2000-07-05,0.950893,0.985491,0.906250,0.921875,0.784625,265216000
2000-07-06,0.937500,0.945313,0.886161,0.925223,0.787474,309545600
2000-07-07,0.939174,0.978795,0.930804,0.972098,0.827370,263603200
2000-07-10,0.965960,1.040179,0.959821,1.020089,0.868216,397796000
2000-07-11,1.017857,1.058036,0.989955,1.016741,0.865367,357896000
2000-07-12,1.037946,1.052455,1.006696,1.051339,0.894814,225433600
2000-07-13,1.044643,1.082589,0.977679,1.008929,0.858718,445659200
2000-07-14,1.020089,1.053571,1.015625,1.030134,0.876766,190276800
2000-07-17,1.040179,1.050223,1.020089,1.041295,0.886265,260002400
2000-07-18,1.044643,1.051339,1.015625,1.022321,0.870116,318404800
2000-07-19,0.985491,1.014509,0.924107,0.940848,0.800773,457872800
2000-07-20,0.982143,1.018973,0.966518,0.984375,0.837820,465572800
2000-07-21,0.970703,0.993304,0.945313,0.956473,0.814072,196235200
2000-07-24,0.938616,0.944196,0.848214,0.869420,0.739979,412171200
2000-07-25,0.898438,0.904018,0.876116,0.893973,0.760877,211607200
2000-07-26,0.890067,0.915179,0.879464,0.893973,0.760877,210470400
2000-07-27,0.892857,0.950893,0.890625,0.928571,0.790324,294985600
2000-07-28,0.933594,0.937500,0.837054,0.862723,0.734279,237893600
2000-07-31,0.877790,0.921875,0.870536,0.907366,0.772276,155299200
2000-08-01,0.898438,0.913504,0.879464,0.880580,0.749478,137284000
2000-08-02,0.875000,0.891741,0.842634,0.843750,0.718131,162355200
2000-08-03,0.813616,0.858259,0.790179,0.857143,0.729530,339897600
2000-08-04,0.883371,0.915179,0.827009,0.845982,0.720031,263121600
2000-08-07,0.854911,0.876116,0.842634,0.856027,0.728580,187348000
2000-08-08,0.856027,0.857143,0.827009,0.834821,0.710531,176674400
2000-08-09,0.859375,0.864955,0.843750,0.848214,0.721930,379640800
2000-08-10,0.857143,0.864955,0.845982,0.849330,0.722880,251714400
2000-08-11,0.836496,0.857143,0.813616,0.851563,0.724781,238056000
2000-08-14,0.849888,0.851563,0.827009,0.840402,0.715282,156660000
2000-08-15,0.843750,0.856027,0.830357,0.833705,0.709582,114200800
2000-08-16,0.837054,0.875000,0.835938,0.866071,0.737129,143673600
2000-08-17,0.863839,0.936384,0.862723,0.918527,0.781775,270900000
2000-08-18,0.917411,0.925223,0.890625,0.892857,0.759927,190176000
2000-08-21,0.897321,0.920759,0.886161,0.901786,0.767527,134467200
2000-08-22,0.904018,0.943080,0.899554,0.922991,0.785574,276802400
2000-08-23,0.919085,0.977679,0.911830,0.969866,0.825471,236863200
2000-08-24,0.976283,1.011161,0.953125,1.001953,0.852781,310766400
2000-08-25,1.008929,1.026786,1.006696,1.014509,0.863467,334460000
2000-08-28,1.022321,1.053571,1.018973,1.036830,0.882465,359004800
2000-08-29,1.033482,1.061384,1.030134,1.056920,0.899564,267030400
2000-08-30,1.053571,1.071429,1.048270,1.062500,0.904313,285392800
2000-08-31,1.053013,1.098214,1.052455,1.088170,0.926162,419596800
2000-09-01,1.094866,1.136161,1.091518,1.132813,0.964158,256872000
2000-09-05,1.118862,1.145089,1.111607,1.114955,0.948959,298642400
2000-09-06,1.095982,1.113839,1.031250,1.043527,0.888165,355404000
2000-09-07,1.055804,1.117188,1.040179,1.107143,0.942310,217464800
2000-09-08,1.100446,1.100446,1.044643,1.051339,0.894814,195518400
2000-09-11,1.047991,1.078125,1.037946,1.043527,0.888165,187381600
2000-09-12,1.023996,1.072545,1.017857,1.031250,0.877716,187997600
2000-09-13,1.013393,1.062500,1.013393,1.035714,0.881515,305984000
2000-09-14,1.045759,1.064732,1.014509,1.015346,0.864180,426552000
2000-09-15,1.031250,1.039063,0.968750,0.986328,0.839482,394514400
2000-09-18,0.986607,1.084821,0.983259,1.083147,0.921887,424536000
2000-09-19,1.066964,1.080357,1.045759,1.070313,0.910963,271510400
2000-09-20,1.060826,1.097098,1.045759,1.090123,0.927824,227388000
2000-09-21,1.044643,1.064732,0.986607,1.012277,0.861568,510490400
2000-09-22,0.898438,0.936384,0.892857,0.931920,0.793174,726700800
2000-09-25,0.941964,0.991071,0.929688,0.955357,0.813122,435551200
2000-09-26,0.952009,0.977679,0.917411,0.918527,0.781775,290936800
2000-09-27,0.924107,0.941964,0.861607,0.873884,0.743779,402259200
2000-09-28,0.880580,0.960938,0.859375,0.955357,0.813122,979585600
2000-09-29,0.503348,0.517857,0.453125,0.459821,0.391362,7421640800
2000-10-02,0.476563,0.477679,0.419643,0.433036,0.368565,2424788800
2000-10-03,0.445313,0.446429,0.396205,0.398438,0.339118,2038120000
2000-10-04,0.399554,0.424107,0.390625,0.421875,0.359066,1466024000
2000-10-05,0.419643,0.437500,0.392857,0.393973,0.335318,873006400
2000-10-06,0.405134,0.409598,0.375000,0.396205,0.337217,612656800
2000-10-09,0.404018,0.408482,0.377232,0.388393,0.330568,597564800
2000-10-10,0.386161,0.400670,0.366071,0.372768,0.317270,691101600
2000-10-11,0.359375,0.375000,0.341518,0.350446,0.298271,1198422400
2000-10-12,0.362723,0.371652,0.348214,0.357143,0.303971,1191064000
2000-10-13,0.361607,0.395089,0.357143,0.393973,0.335318,1247752800
2000-10-16,0.398438,0.415179,0.381696,0.383929,0.326769,820176000
2000-10-17,0.387277,0.391741,0.351563,0.359375,0.305871,601720000
2000-10-18,0.347098,0.376116,0.334821,0.359375,0.305871,834265600
2000-10-19,0.342076,0.353795,0.327009,0.338170,0.287823,1506724800
2000-10-20,0.340402,0.363839,0.338170,0.348214,0.296371,791263200
2000-10-23,0.361886,0.367188,0.347098,0.363839,0.309670,551292000
2000-10-24,0.369420,0.372768,0.335938,0.337054,0.286873,804451200
2000-10-25,0.340402,0.342634,0.329241,0.330357,0.281173,663969600
2000-10-26,0.335938,0.337054,0.312500,0.330357,0.281173,721851200
2000-10-27,0.337054,0.342634,0.319196,0.331473,0.282123,744503200
2000-10-30,0.341518,0.356027,0.334821,0.344866,0.293522,639189600
2000-10-31,0.352679,0.361607,0.343750,0.349330,0.297321,885880800
2000-11-01,0.347098,0.372768,0.347098,0.366071,0.311570,575366400
2000-11-02,0.377232,0.400670,0.376116,0.398438,0.339118,590693600
2000-11-03,0.410714,0.410714,0.391741,0.397321,0.338167,515821600
2000-11-06,0.400670,0.404018,0.372768,0.382813,0.325819,393478400
2000-11-07,0.383929,0.389509,0.371652,0.380580,0.323919,301963200
2000-11-08,0.381696,0.382813,0.353795,0.358259,0.304921,422088800
2000-11-09,0.354911,0.366071,0.340402,0.360491,0.306820,476834400
2000-11-10,0.345703,0.354911,0.340402,0.340402,0.289722,422251200
2000-11-13,0.334821,0.357143,0.325893,0.345982,0.294472,431816000
2000-11-14,0.356027,0.366071,0.349330,0.361607,0.307770,409001600
2000-11-15,0.357701,0.360491,0.343750,0.354911,0.302071,282357600
2000-11-16,0.348214,0.353795,0.337054,0.339286,0.288773,239372000
2000-11-17,0.342634,0.343750,0.325893,0.330357,0.281173,446180000
2000-11-20,0.332031,0.348214,0.325893,0.338170,0.287823,408066400
2000-11-21,0.342634,0.348214,0.334821,0.335938,0.285923,301952000
2000-11-22,0.335938,0.341518,0.328125,0.330357,0.281173,280532000
2000-11-24,0.336775,0.348214,0.335938,0.344866,0.293522,160932800
2000-11-27,0.354911,0.356027,0.330357,0.333705,0.284022,258792800
2000-11-28,0.333705,0.339286,0.320313,0.321987,0.274049,269124800
2000-11-29,0.323103,0.327009,0.308036,0.313616,0.266924,492150400
2000-11-30,0.297991,0.303571,0.287946,0.294643,0.250776,809597600
2000-12-01,0.303571,0.312500,0.300223,0.304688,0.259326,385705600
2000-12-04,0.306920,0.306920,0.293527,0.297991,0.253626,371520800
2000-12-05,0.302455,0.311384,0.292411,0.303571,0.258375,613978400
2000-12-06,0.261161,0.267857,0.250000,0.255580,0.217529,1374464000
2000-12-07,0.257813,0.265625,0.250000,0.255580,0.217529,408917600
2000-12-08,0.264509,0.273438,0.257813,0.268973,0.228928,435624000
2000-12-11,0.271205,0.274554,0.265625,0.271205,0.230827,332511200
2000-12-12,0.272321,0.285714,0.267857,0.274554,0.233678,386260000
2000-12-13,0.277902,0.277902,0.265625,0.267857,0.227978,344887200
2000-12-14,0.268415,0.272321,0.257813,0.257813,0.219429,263317600
2000-12-15,0.260045,0.262277,0.250000,0.251116,0.213729,513945600
2000-12-18,0.260045,0.261161,0.248884,0.254464,0.216579,325808000
2000-12-19,0.256696,0.272321,0.250000,0.250000,0.212780,374007200
2000-12-20,0.246094,0.261161,0.243304,0.256696,0.218479,565331200
2000-12-21,0.254464,0.267857,0.247768,0.251116,0.213729,366844800
2000-12-22,0.252232,0.267857,0.252232,0.267857,0.227978,318052000
2000-12-26,0.265625,0.267857,0.254464,0.262277,0.223229,216815200
2000-12-27,0.256138,0.264509,0.253348,0.264509,0.225128,325466400
2000-12-28,0.256696,0.266741,0.255580,0.264509,0.225128,305177600
2000-12-29,0.262277,0.267857,0.258929,0.265625,0.226078,630336000
2001-01-02,0.265625,0.272321,0.260045,0.265625,0.226078,452312000
2001-01-03,0.258929,0.297991,0.257813,0.292411,0.248876,817073600
2001-01-04,0.323940,0.330357,0.300223,0.304688,0.259326,739396000
2001-01-05,0.302455,0.310268,0.286830,0.292411,0.248876,412356000
2001-01-08,0.302455,0.303292,0.284598,0.295759,0.251726,373699200
2001-01-09,0.300223,0.315011,0.295759,0.306920,0.261225,588929600
2001-01-10,0.297991,0.303571,0.286830,0.295759,0.251726,580781600
2001-01-11,0.290179,0.330357,0.290179,0.321429,0.273574,803734400
2001-01-12,0.319196,0.321429,0.304688,0.306920,0.261225,423376800
2001-01-16,0.311384,0.325893,0.303571,0.305804,0.260275,306118400
2001-01-17,0.313616,0.313616,0.294643,0.300223,0.255525,840873600
2001-01-18,0.318080,0.334821,0.314732,0.333705,0.284022,1227010400
2001-01-19,0.347098,0.349330,0.333705,0.348214,0.296371,776664000
2001-01-22,0.340402,0.350446,0.329241,0.343750,0.292572,519327200
2001-01-23,0.344866,0.373884,0.340402,0.366071,0.311570,879530400
2001-01-24,0.368304,0.369420,0.349330,0.366071,0.311570,717091200
2001-01-25,0.367188,0.367188,0.352679,0.356027,0.303021,489708800
2001-01-26,0.348214,0.353795,0.340402,0.349330,0.297321,482820800
2001-01-29,0.349330,0.388393,0.349330,0.387277,0.329619,855528800
2001-01-30,0.385045,0.392857,0.372768,0.388393,0.330568,692423200
2001-01-31,0.383929,0.401786,0.382813,0.386161,0.328669,730704800
2001-02-01,0.369420,0.383929,0.366071,0.377232,0.321069,369695200
2001-02-02,0.377232,0.391741,0.366071,0.368304,0.313470,427341600
2001-02-05,0.366071,0.367188,0.352679,0.360491,0.306820,286115200
2001-02-06,0.359933,0.381975,0.357143,0.377232,0.321069,462711200
2001-02-07,0.368862,0.372768,0.353795,0.370536,0.315370,393887200
2001-02-08,0.367188,0.376116,0.360491,0.370536,0.315370,604128000
2001-02-09,0.366071,0.371652,0.333705,0.341518,0.290672,590083200
2001-02-12,0.340402,0.357143,0.335938,0.351563,0.299222,274120000
2001-02-13,0.356027,0.364955,0.339286,0.341518,0.290672,237070400
2001-02-14,0.342634,0.350446,0.330357,0.348214,0.296371,309120000
2001-02-15,0.351563,0.367188,0.351563,0.358259,0.304921,311416000
2001-02-16,0.339286,0.348214,0.334821,0.339286,0.288773,263911200
2001-02-20,0.342634,0.347098,0.324777,0.327009,0.278323,314893600
2001-02-21,0.325893,0.356027,0.325893,0.337054,0.286873,390258400
2001-02-22,0.340402,0.345982,0.321429,0.335938,0.285923,431961600
2001-02-23,0.332589,0.337054,0.325893,0.335938,0.285923,293865600
2001-02-26,0.340402,0.351563,0.331473,0.348214,0.296371,206438400
2001-02-27,0.344308,0.347098,0.333705,0.345982,0.294472,348516000
2001-02-28,0.345982,0.347098,0.323661,0.325893,0.277374,508233600
2001-03-01,0.318080,0.334821,0.306920,0.334821,0.284972,330461600
2001-03-02,0.327009,0.364955,0.325893,0.343750,0.292572,406201600
2001-03-05,0.345982,0.366071,0.343750,0.363839,0.309670,324172800
2001-03-06,0.369978,0.393973,0.369420,0.383929,0.326769,731802400
2001-03-07,0.380580,0.386161,0.370536,0.379464,0.322969,419540800
2001-03-08,0.369420,0.377232,0.364955,0.371652,0.316320,204859200
2001-03-09,0.368304,0.369420,0.357143,0.361607,0.307770,299135200
2001-03-12,0.351563,0.354911,0.323661,0.332589,0.283073,391020000
2001-03-13,0.337054,0.349330,0.324777,0.349330,0.297321,443329600
2001-03-14,0.330357,0.366071,0.329241,0.364955,0.310620,477775200
2001-03-15,0.372768,0.381696,0.351563,0.351563,0.299222,529317600
2001-03-16,0.339286,0.362723,0.337054,0.350446,0.298271,470316000
2001-03-19,0.352679,0.368304,0.348214,0.367188,0.312520,356008800
2001-03-20,0.369978,0.373884,0.351563,0.351563,0.299222,499206400
2001-03-21,0.353237,0.372768,0.345982,0.359375,0.305871,371375200
2001-03-22,0.363839,0.388393,0.360491,0.386161,0.328669,723301600
2001-03-23,0.393973,0.420759,0.392857,0.410714,0.349566,944888000
2001-03-26,0.413036,0.424107,0.377321,0.388929,0.331024,734451200
2001-03-27,0.391786,0.411607,0.391071,0.408393,0.347591,543821600
2001-03-28,0.394286,0.401786,0.383929,0.395893,0.336952,584662400
2001-03-29,0.388750,0.418750,0.383929,0.402321,0.342423,613065600
2001-03-30,0.402679,0.405714,0.381071,0.394107,0.335432,400349600
2001-04-02,0.394464,0.404643,0.382143,0.385536,0.328137,340911200
2001-04-03,0.381429,0.382143,0.359464,0.361429,0.307619,368687200
2001-04-04,0.352857,0.361607,0.334821,0.348214,0.296371,685484800
2001-04-05,0.367857,0.401786,0.357143,0.372679,0.317194,446762400
2001-04-06,0.371429,0.375714,0.355357,0.367679,0.312938,324889600
2001-04-09,0.369464,0.381071,0.358214,0.366786,0.312178,266582400
2001-04-10,0.373214,0.405357,0.371071,0.393571,0.334975,457374400
2001-04-11,0.410357,0.410714,0.380000,0.389286,0.331329,334096000
2001-04-12,0.382500,0.411071,0.377679,0.400357,0.340751,298933600
2001-04-16,0.394464,0.400000,0.372500,0.382857,0.325857,285224800
2001-04-17,0.378571,0.378750,0.350000,0.364286,0.310051,685199200
